Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20200311,S92000003,Male,"",20 to 24,"",1,2,1.13593765974123,0,0,0,91,51.6851635182261
20200311,S92000003,Male,"",25 to 44,"",4,26,3.69741493812518,0,0,0,435,61.8605960801713
20200311,S92000003,Male,"",45 to 64,"",10,25,3.44172945528436,0,0,0,498,68.5592507492645
20200311,S92000003,Male,"",65 to 74,"",1,5,1.80636490738767,0,0,0,148,53.4684012586751
20200311,S92000003,Male,"",75 to 84,"",0,1,0.67689225229128,0,0,0,99,67.0123329768367
20200311,S92000003,Male,"",85plus,"",0,0,0,0,0,0,39,86.8732319069788
20200311,S92000003,Male,"",Total,d,16,60,2.25309547154096,0,0,0,1716,64.4385304860715
20200311,S92000003,Total,d,15 to 19,"",0,1,0.354662751189894,0,0,0,96,34.0476241142298
20200311,S92000003,Total,d,20 to 24,"",2,5,1.43903112912139,0,0,0,210,60.4393074230982
20200311,S92000003,Total,d,25 to 44,"",8,36,2.52867233463888,0,0,0,899,63.1465674677875
20200311,S92000003,Total,d,45 to 64,"",14,42,2.79932069817724,0,0,0,994,66.2505898568614
20200311,S92000003,Total,d,65 to 74,"",1,7,1.21044440601764,0,0,0,308,53.2595538647761
20200311,S92000003,Total,d,75 to 84,"",1,2,0.590391961223056,0,0,0,180,53.135276510075
20200311,S92000003,Total,d,85plus,"",0,0,0,0,0,0,92,72.3913539543777
20200311,S92000003,Total,d,Total,d,26,93,1.70226786008456,0,0,0,3460,63.3316859773397
20200312,S92000003,Female,"",15 to 19,"",0,0,0,0,0,0,56,40.6427358367323
20200312,S92000003,Female,"",20 to 24,"",1,4,2.33385845148492,0,0,0,138,80.5181165762297
20200312,S92000003,Female,"",25 to 44,"",5,15,2.08195114909824,0,0,0,532,73.8398674213508
20200312,S92000003,Female,"",45 to 64,"",5,22,2.84243234688011,0,0,0,576,74.4200469001337
20200312,S92000003,Female,"",65 to 74,"",1,3,0.995021575384493,0,0,0,199,66.003097833838
20200312,S92000003,Female,"",75 to 84,"",2,3,1.57048329005779,0,0,0,122,63.8663204623503
20200312,S92000003,Female,"",85plus,"",1,1,1.21663381755359,0,0,0,76,92.464170134073
20200312,S92000003,Female,"",Total,d,15,48,1.71410389683666,0,0,0,2062,73.6350465682747
20200312,S92000003,Male,"",15 to 19,"",1,2,1.38723191743196,0,0,0,49,33.9871819770829
20200312,S92000003,Male,"",20 to 24,"",0,2,1.13593765974123,0,0,0,105,59.6367271364147
20200312,S92000003,Male,"",25 to 44,"",7,33,4.69287280608196,0,0,0,482,68.5443846221669
20200312,S92000003,Male,"",45 to 64,"",10,35,4.81842123739811,0,0,0,567,78.0584240458493
20200312,S92000003,Male,"",65 to 74,"",5,10,3.61272981477534,1,1,0.361272981477534,190,68.6418664807315
20200312,S92000003,Male,"",75 to 84,"",0,1,0.67689225229128,0,0,0,123,83.2577470318275
20200312,S92000003,Male,"",85plus,"",0,0,0,0,0,0,64,142.561201078119
20200312,S92000003,Male,"",Total,d,23,83,3.116782068965,1,1,0.0375515911923494,1983,74.4648053344288
20200312,S92000003,Total,d,15 to 19,"",1,2,0.709325502379787,0,0,0,105,37.239588874938804
20200312,S92000003,Total,d,20 to 24,"",1,6,1.72683735494566,0,0,0,244,70.2247191011236
20200312,S92000003,Total,d,25 to 44,"",12,48,3.37156311285184,0,0,0,1015,71.2945116571795
20200312,S92000003,Total,d,45 to 64,"",15,57,3.7990780903834,0,0,0,1143,76.1815132861092
20200312,S92000003,Total,d,65 to 74,"",6,13,2.24796818260418,1,1,0.172920629431091,389,67.2661248486944
20200312,S92000003,Total,d,75 to 84,"",2,4,1.18078392244611,0,0,0,245,72.3230152498244
20200312,S92000003,Total,d,85plus,"",1,1,0.786862542982366,0,0,0,140,110.160756017531
20200312,S92000003,Total,d,Total,d,38,131,2.39781816850621,1,1,0.0183039554847803,4047,74.0761078469057
20200313,S92000003,Female,"",15 to 19,"",0,0,0,0,0,0,61,44.2715515364406
20200313,S92000003,Female,"",20 to 24,"",2,6,3.50078767722738,0,0,0,148,86.3527627049419
20200313,S92000003,Female,"",25 to 44,"",4,19,2.6371381221911,0,0,0,619,85.9151840861206
20200313,S92000003,Female,"",45 to 64,"",10,32,4.13444705000743,0,0,0,665,85.9189777579669
20200313,S92000003,Female,"",65 to 74,"",3,6,1.99004315076899,0,0,0,244,80.9284214646054
20200313,S92000003,Female,"",75 to 84,"",2,5,2.61747215009632,0,0,0,170,88.994053103275
20200313,S92000003,Female,"",85plus,"",2,3,3.64990145266078,0,0,0,97,118.013480302698
20200313,S92000003,Female,"",Total,d,23,71,2.53544534740422,0,0,0,2397,85.5980633482806
20200313,S92000003,Male,"",15 to 19,"",2,4,2.77446383486391,0,0,0,57,39.5361096468108
20200313,S92000003,Male,"",20 to 24,"",3,5,2.83984414935308,0,0,0,113,64.1804777753797
20200313,S92000003,Male,"",25 to 44,"",4,37,5.26170587348584,0,0,0,534,75.9392144984172
20200313,S92000003,Male,"",45 to 64,"",9,44,6.05744384130048,0,0,0,650,89.4849658373934
20200313,S92000003,Male,"",65 to 74,"",4,14,5.05782174068548,0,1,0.361272981477534,222,80.2026018880126
20200313,S92000003,Male,"",75 to 84,"",0,1,0.67689225229128,0,0,0,143,96.7955920776531
20200313,S92000003,Male,"",85plus,"",2,2,4.45503753369122,0,0,0,80,178.201501347649
20200313,S92000003,Male,"",Total,d,25,108,4.05557184877373,0,1,0.0375515911923494,2239,84.0780126796703
20200313,S92000003,Total,d,15 to 19,"",2,4,1.41865100475957,0,0,0,118,41.8502046404074
20200313,S92000003,Total,d,20 to 24,"",5,11,3.16586848406705,0,0,0,262,75.4052311659606
20200313,S92000003,Total,d,25 to 44,"",8,56,3.93349029832714,0,0,0,1154,81.0579965048129
20200313,S92000003,Total,d,45 to 64,"",19,76,5.06543745384453,0,0,0,1315,87.6453980500732
20200313,S92000003,Total,d,65 to 74,"",7,20,3.45841258862182,0,1,0.172920629431091,466,80.5810133148885
20200313,S92000003,Total,d,75 to 84,"",2,6,1.77117588366917,0,0,0,313,92.3963419314083
20200313,S92000003,Total,d,85plus,"",4,5,3.93431271491183,0,0,0,177,139.274670107879
20200313,S92000003,Total,d,Total,d,48,179,3.27640803177567,0,1,0.0183039554847803,4638,84.8937455384109
20200314,S92000003,Female,"",15 to 19,"",0,0,0,0,0,0,65,47.1746040962072
20200314,S92000003,Female,"",20 to 24,"",0,6,3.50078767722738,0,0,0,160,93.3543380593967
20200314,S92000003,Female,"",25 to 44,"",1,20,2.77593486546432,0,0,0,653,90.6342733574099
20200314,S92000003,Female,"",45 to 64,"",3,35,4.52205146094563,0,0,0,717,92.637454214229
20200314,S92000003,Female,"",65 to 74,"",2,8,2.65339086769198,1,1,0.331673858461498,272,90.2152895015274
20200314,S92000003,Female,"",75 to 84,"",3,8,4.18795544015412,0,0,0,199,104.175391573834
20200314,S92000003,Female,"",85plus,"",0,3,3.64990145266078,0,0,0,112,136.262987566002
20200314,S92000003,Female,"",Total,d,9,80,2.8568398280611,1,1,0.0357104978507637,2590,92.490189433478
20200314,S92000003,Male,"",15 to 19,"",1,5,3.46807979357989,0,0,0,59,40.9233415642427
20200314,S92000003,Male,"",20 to 24,"",0,5,2.83984414935308,0,0,0,113,64.1804777753797
20200314,S92000003,Male,"",25 to 44,"",1,38,5.40391414033681,0,0,0,554,78.7833798354366
20200314,S92000003,Male,"",45 to 64,"",4,48,6.60812055414598,0,0,0,690,94.9917329658484
20200314,S92000003,Male,"",65 to 74,"",0,14,5.05782174068548,0,1,0.361272981477534,251,90.6795183508611
20200314,S92000003,Male,"",75 to 84,"",3,4,2.70756900916512,0,0,0,181,122.517497664722
20200314,S92000003,Male,"",85plus,"",1,3,6.68255630053683,1,1,2.22751876684561,97,216.069320384024
20200314,S92000003,Male,"",Total,d,10,118,4.43108776069723,1,2,0.0751031823846988,2405,90.3115768176003
20200314,S92000003,Total,d,15 to 19,"",1,5,1.77331375594947,0,0,0,124,43.9781811475468
20200314,S92000003,Total,d,20 to 24,"",0,11,3.16586848406705,0,0,0,274,78.8589058758519
20200314,S92000003,Total,d,25 to 44,"",2,58,4.07397209469597,0,0,0,1209,84.9212459049556
20200314,S92000003,Total,d,45 to 64,"",7,83,5.53199090354074,0,0,0,1407,93.7772433889376
20200314,S92000003,Total,d,65 to 74,"",2,22,3.804253847484,1,2,0.345841258862182,523,90.4374891924607
20200314,S92000003,Total,d,75 to 84,"",6,12,3.54235176733834,0,0,0,380,112.174472632381
20200314,S92000003,Total,d,85plus,"",1,6,4.7211752578942,1,1,0.786862542982366,209,164.454271483315
20200314,S92000003,Total,d,Total,d,19,198,3.62418318598649,2,3,0.0549118664543408,4998,91.4831695129318
20200315,S92000003,Female,"",15 to 19,"",0,0,0,0,0,0,67,48.6261303760905
20200315,S92000003,Female,"",20 to 24,"",0,6,3.50078767722738,0,0,0,162,94.5212672851392
20200315,S92000003,Female,"",25 to 44,"",1,21,2.91473160873753,0,0,0,679,94.2429886825136
20200315,S92000003,Female,"",45 to 64,"",0,35,4.52205146094563,0,0,0,748,96.6426997939237
20200315,S92000003,Female,"",65 to 74,"",2,10,3.31673858461498,0,1,0.331673858461498,296,98.1754621046033
20200315,S92000003,Female,"",75 to 84,"",1,9,4.71144987017338,0,0,0,234,122.497696624508
20200315,S92000003,Female,"",85plus,"",0,3,3.64990145266078,0,0,0,124,150.862593376645
20200315,S92000003,Female,"",Total,d,4,84,2.99968181946415,0,1,0.0357104978507637,2744,97.9896061024956
20200315,S92000003,Male,"",15 to 19,"",1,6,4.16169575229587,0,0,0,61,42.3105734816747
20200315,S92000003,Male,"",20 to 24,"",0,5,2.83984414935308,0,0,0,117,66.4523530948621
20200315,S92000003,Male,"",25 to 44,"",0,38,5.40391414033681,0,0,0,566,80.4898790376482
20200315,S92000003,Male,"",45 to 64,"",1,49,6.74578973235735,0,0,0,724,99.6724850250351
20200315,S92000003,Male,"",65 to 74,"",3,17,6.14164068511808,0,1,0.361272981477534,274,98.9887969248444
20200315,S92000003,Male,"",75 to 84,"",3,7,4.73824576603896,0,0,0,209,141.470480728878
20200315,S92000003,Male,"",85plus,"",0,3,6.68255630053683,0,1,2.22751876684561,111,247.254583119863
20200315,S92000003,Male,"",Total,d,8,126,4.73150049023602,0,2,0.0751031823846988,2549,95.7190059492986
20200315,S92000003,Total,d,15 to 19,"",1,6,2.12797650713936,0,0,0,128,45.3968321523064
20200315,S92000003,Total,d,20 to 24,"",0,11,3.16586848406705,0,0,0,280,80.5857432307976
20200315,S92000003,Total,d,25 to 44,"",1,59,4.14421299288038,0,0,0,1247,87.5904000359633
20200315,S92000003,Total,d,45 to 64,"",1,84,5.59864139635448,0,0,0,1472,98.109525421831
20200315,S92000003,Total,d,65 to 74,"",5,27,4.66885699463946,0,2,0.345841258862182,570,98.564758775722
20200315,S92000003,Total,d,75 to 84,"",4,16,4.72313568978445,0,0,0,443,130.771819410907
20200315,S92000003,Total,d,85plus,"",0,6,4.7211752578942,0,1,0.786862542982366,235,184.912697600856
20200315,S92000003,Total,d,Total,d,12,210,3.84383065180385,0,3,0.0549118664543408,5296,96.9377482473963
20200316,S92000003,Female,"",15 to 19,"",0,0,0,0,0,0,70,50.8034197959154
20200316,S92000003,Female,"",20 to 24,"",0,6,3.50078767722738,0,0,0,174,101.522842639594
20200316,S92000003,Female,"",25 to 44,"",2,23,3.19232509528396,0,0,0,744,103.264776995273
20200316,S92000003,Female,"",45 to 64,"",2,37,4.78045440157109,0,0,0,834,107.754026240819
20200316,S92000003,Female,"",65 to 74,"",0,10,3.31673858461498,0,1,0.331673858461498,322,106.798982424602
20200316,S92000003,Female,"",75 to 84,"",0,9,4.71144987017338,0,0,0,272,142.39048496524
20200316,S92000003,Female,"",85plus,"",5,8,9.73307054042874,0,0,0,143,173.978635910164
20200316,S92000003,Female,"",Total,d,9,93,3.32107630012102,0,1,0.0357104978507637,3042,108.631334462023
20200316,S92000003,Male,"",15 to 19,"",0,6,4.16169575229587,0,0,0,63,43.6978053991066
20200316,S92000003,Male,"",20 to 24,"",0,5,2.83984414935308,0,0,0,120,68.156259584474
20200316,S92000003,Male,"",25 to 44,"",3,41,5.83053894088971,0,0,0,594,84.4717105094753
20200316,S92000003,Male,"",45 to 64,"",4,53,7.29646644520285,0,0,0,790,108.758650786986
20200316,S92000003,Male,"",65 to 74,"",1,18,6.50291366659562,0,1,0.361272981477534,319,115.246081091333
20200316,S92000003,Male,"",75 to 84,"",2,9,6.09203027062152,1,1,0.67689225229128,245,165.838601811364
20200316,S92000003,Male,"",85plus,"",1,4,8.91007506738244,0,1,2.22751876684561,131,291.804958456775
20200316,S92000003,Male,"",Total,d,12,138,5.18211958454422,1,3,0.112654773577048,2788,104.69383624427
20200316,S92000003,Total,d,15 to 19,"",0,6,2.12797650713936,0,0,0,133,47.1701459082558
20200316,S92000003,Total,d,20 to 24,"",0,11,3.16586848406705,0,0,0,295,84.9028366181617
20200316,S92000003,Total,d,25 to 44,"",5,64,4.49541748380245,0,0,0,1340,94.1228035671138
20200316,S92000003,Total,d,45 to 64,"",6,90,5.99854435323695,0,0,0,1624,108.24040032952
20200316,S92000003,Total,d,65 to 74,"",1,28,4.84177762407055,0,2,0.345841258862182,641,110.842123465329
20200316,S92000003,Total,d,75 to 84,"",2,18,5.3135276510075,1,1,0.295195980611528,517,152.61632197616
20200316,S92000003,Total,d,85plus,"",6,12,9.4423505157884,0,1,0.786862542982366,274,215.600336777168
20200316,S92000003,Total,d,Total,d,21,231,4.22821371698424,1,4,0.073215821939121,5833,106.766972342723
20200317,S92000003,Female,"",15 to 19,"",0,0,0,0,0,0,77,55.8837617755069
20200317,S92000003,Female,"",20 to 24,"",0,6,3.50078767722738,0,0,0,181,105.607094929693
20200317,S92000003,Female,"",25 to 44,"",4,27,3.74751206837683,0,0,0,833,115.617687146589
20200317,S92000003,Female,"",45 to 64,"",10,47,6.07246910469841,0,0,0,935,120.803374742405
20200317,S92000003,Female,"",65 to 74,"",2,12,3.98008630153797,0,1,0.331673858461498,364,120.729284479985
20200317,S92000003,Female,"",75 to 84,"",7,16,8.37591088030823,0,0,0,324,169.612195326242
20200317,S92000003,Female,"",85plus,"",0,8,9.73307054042874,0,0,0,178,216.56081952454
20200317,S92000003,Female,"",Total,d,23,116,4.14241775068859,0,1,0.0357104978507637,3414,121.915639662507
20200317,S92000003,Male,"",15 to 19,"",0,6,4.16169575229587,0,0,0,66,45.7786532752546
20200317,S92000003,Male,"",20 to 24,"",0,5,2.83984414935308,0,0,0,125,70.9961037338271
20200317,S92000003,Male,"",25 to 44,"",5,46,6.54158027514456,0,0,0,627,89.1645833155573
20200317,S92000003,Male,"",45 to 64,"",6,59,8.1224815144711,0,0,0,855,117.707147370725
20200317,S92000003,Male,"",65 to 74,"",3,21,7.58673261102822,0,1,0.361272981477534,348,125.722997554182
20200317,S92000003,Male,"",75 to 84,"",5,14,9.47649153207792,1,2,1.35378450458256,278,188.176046136976
20200317,S92000003,Male,"",85plus,"",1,5,11.1375938342281,1,2,4.45503753369122,155,345.26540886107
20200317,S92000003,Male,"",Total,d,20,158,5.9331514083912,2,5,0.187757955961747,3026,113.631114948049
20200317,S92000003,Total,d,15 to 19,"",0,6,2.12797650713936,0,0,0,143,50.7167734201548
20200317,S92000003,Total,d,20 to 24,"",0,11,3.16586848406705,0,0,0,307,88.356511328053
20200317,S92000003,Total,d,25 to 44,"",9,73,5.12758556746217,0,0,0,1463,102.762434043797
20200317,S92000003,Total,d,45 to 64,"",16,106,7.06495223825685,0,0,0,1791,119.371032629415
20200317,S92000003,Total,d,65 to 74,"",5,33,5.70638077122601,0,2,0.345841258862182,712,123.119488154937
20200317,S92000003,Total,d,75 to 84,"",12,30,8.85587941834584,1,2,0.590391961223056,602,177.70798032814
20200317,S92000003,Total,d,85plus,"",1,13,10.2292130587708,1,2,1.57372508596473,333,262.025226813128
20200317,S92000003,Total,d,Total,d,43,274,5.01528380282979,2,6,0.109823732908682,6445,117.968993099409
20200318,S92000003,Female,"",15 to 19,"",0,0,0,0,0,0,82,59.5125774752152
20200318,S92000003,Female,"",20 to 24,"",0,6,3.50078767722738,0,0,0,190,110.858276445534
20200318,S92000003,Female,"",25 to 44,"",2,29,4.02510555492326,0,0,0,906,125.749849405534
20200318,S92000003,Female,"",45 to 64,"",7,54,6.97687939688754,0,0,0,1027,132.689910011176
20200318,S92000003,Female,"",65 to 74,"",2,14,4.64343401846097,0,1,0.331673858461498,404,133.996238818445
20200318,S92000003,Female,"",75 to 84,"",7,23,12.0403718904431,0,0,0,363,190.028478096993
20200318,S92000003,Female,"",85plus,"",2,10,12.1663381755359,0,0,0,212,257.926369321362
20200318,S92000003,Female,"",Total,d,20,136,4.85662770770386,0,1,0.0357104978507637,3752,133.985787936065
20200318,S92000003,Male,"",15 to 19,"",0,6,4.16169575229587,0,0,0,73,50.6339649862664
20200318,S92000003,Male,"",20 to 24,"",1,6,3.4078129792237,0,0,0,129,73.2679790533096
20200318,S92000003,Male,"",25 to 44,"",4,50,7.11041334254843,0,0,0,668,94.995122256447
20200318,S92000003,Male,"",45 to 64,"",6,65,8.94849658373934,0,0,0,916,126.104967241619
20200318,S92000003,Male,"",65 to 74,"",2,23,8.30927857398329,0,1,0.361272981477534,383,138.367551905896
20200318,S92000003,Male,"",75 to 84,"",6,20,13.5378450458256,0,2,1.35378450458256,305,206.45213694884
20200318,S92000003,Male,"",85plus,"",2,7,15.5926313679193,0,2,4.45503753369122,180,400.95337803221
20200318,S92000003,Male,"",Total,d,21,179,6.72173482343054,0,5,0.187757955961747,3273,122.90635797256
20200318,S92000003,Total,d,15 to 19,"",0,6,2.12797650713936,0,0,0,155,54.9727264344335
20200318,S92000003,Total,d,20 to 24,"",1,12,3.45367470989132,0,0,0,320,92.0979922637686
20200318,S92000003,Total,d,25 to 44,"",6,79,5.54903095656865,0,0,0,1577,110.76989643682
20200318,S92000003,Total,d,45 to 64,"",13,119,7.93140864483552,0,0,0,1944,129.568558029918
20200318,S92000003,Total,d,65 to 74,"",4,37,6.39806328895037,0,2,0.345841258862182,787,136.088535362269
20200318,S92000003,Total,d,75 to 84,"",13,43,12.6934271662957,0,2,0.590391961223056,668,197.190915048501
20200318,S92000003,Total,d,85plus,"",4,17,13.3766632307002,0,2,1.57372508596473,392,308.450116849088
20200318,S92000003,Total,d,Total,d,41,315,5.76574597770578,0,6,0.109823732908682,7030,128.676807058005
20200319,S92000003,Female,"",15 to 19,"",0,0,0,0,0,0,88,63.8671563148651
20200319,S92000003,Female,"",20 to 24,"",1,7,4.0842522900986,0,0,0,204,119.026781025731
20200319,S92000003,Female,"",25 to 44,"",3,32,4.44149578474291,0,0,0,1011,140.323507449221
20200319,S92000003,Female,"",45 to 64,"",6,60,7.75208821876393,0,0,0,1122,144.964049690885
20200319,S92000003,Female,"",65 to 74,"",2,16,5.30678173538396,0,1,0.331673858461498,438,145.273150006136
20200319,S92000003,Female,"",75 to 84,"",6,29,15.1813384705587,2,2,1.04698886003853,402,210.444760867744
20200319,S92000003,Female,"",85plus,"",1,11,13.3829719930895,0,0,0,243,295.642017665523
20200319,S92000003,Female,"",Total,d,19,155,5.53512716686837,2,3,0.107131493552291,4132,147.555777119356
20200319,S92000003,Male,"",15 to 19,"",0,6,4.16169575229587,0,0,0,83,57.5701245734262
20200319,S92000003,Male,"",20 to 24,"",0,6,3.4078129792237,0,0,0,135,76.6757920325333
20200319,S92000003,Male,"",25 to 44,"",3,53,7.53703814310134,0,0,0,703,99.9724115962309
20200319,S92000003,Male,"",45 to 64,"",16,81,11.1512034351213,0,0,0,976,134.365117934302
20200319,S92000003,Male,"",65 to 74,"",7,30,10.838189444326,0,1,0.361272981477534,422,152.457198183519
20200319,S92000003,Male,"",75 to 84,"",3,23,15.5685218026994,1,3,2.03067675687384,357,241.650534067987
20200319,S92000003,Male,"",85plus,"",1,8,17.8201501347649,0,2,4.45503753369122,194,432.138640768049
20200319,S92000003,Male,"",Total,d,30,209,7.84828255920102,1,6,0.225309547154096,3547,133.195493959263
20200319,S92000003,Total,d,15 to 19,"",0,6,2.12797650713936,0,0,0,171,60.6473304534718
20200319,S92000003,Total,d,20 to 24,"",1,13,3.7414809357156,0,0,0,340,97.8541167802542
20200319,S92000003,Total,d,25 to 44,"",6,85,5.97047634567513,0,0,0,1717,120.603622182638
20200319,S92000003,Total,d,45 to 64,"",22,141,9.39771948673788,0,0,0,2100,139.966034908862
20200319,S92000003,Total,d,65 to 74,"",9,46,7.95434895383019,0,2,0.345841258862182,860,148.711741310738
20200319,S92000003,Total,d,75 to 84,"",9,52,15.3501909917995,3,5,1.47597990305764,759,224.05374928415
20200319,S92000003,Total,d,85plus,"",2,19,14.950388316665,0,2,1.57372508596473,437,343.858931283294
20200319,S92000003,Total,d,Total,d,49,364,6.66263979646002,3,9,0.164735599363022,7685,140.665897900536
20200320,S92000003,Female,"",15 to 19,"",1,1,0.725763139941649,0,0,0,96,69.6732614343983
20200320,S92000003,Female,"",20 to 24,"",0,7,4.0842522900986,0,0,0,221,128.945679444542
20200320,S92000003,Female,"",25 to 44,"",6,38,5.2742762443822,0,0,0,1095,151.982433884171
20200320,S92000003,Female,"",45 to 64,"",12,72,9.30250586251672,0,0,0,1211,156.462980548719
20200320,S92000003,Female,"",65 to 74,"",6,22,7.29682488615295,2,3,0.995021575384493,468,155.223365759981
20200320,S92000003,Female,"",75 to 84,"",4,33,17.2753161906357,1,3,1.57048329005779,456,238.713460088785
20200320,S92000003,Female,"",85plus,"",3,14,17.0328734457503,1,1,1.21663381755359,269,327.274496921916
20200320,S92000003,Female,"",Total,d,32,187,6.67786309809281,4,7,0.249973484955346,4492,160.41155634563
20200320,S92000003,Male,"",15 to 19,"",2,8,5.54892766972783,0,0,0,93,64.506284160586
20200320,S92000003,Male,"",20 to 24,"",2,8,4.54375063896493,0,0,0,144,81.7875115013688
20200320,S92000003,Male,"",25 to 44,"",8,61,8.67470427790908,0,0,0,754,107.22503320563
20200320,S92000003,Male,"",45 to 64,"",15,96,13.216241108292,1,1,0.137669178211375,1033,142.21226109235
20200320,S92000003,Male,"",65 to 74,"",10,40,14.4509192591014,0,1,0.361272981477534,454,164.017933590801
20200320,S92000003,Male,"",75 to 84,"",9,32,21.660552073321,0,3,2.03067675687384,381,257.895948122978
20200320,S92000003,Male,"",85plus,"",5,13,28.9577439689929,0,2,4.45503753369122,217,483.371572405498
20200320,S92000003,Male,"",Total,d,51,260,9.76341371001084,1,7,0.262861138346446,3810,143.071562442851
20200320,S92000003,Total,d,15 to 19,"",3,9,3.19196476070904,0,0,0,189,67.0312599748899
20200320,S92000003,Total,d,20 to 24,"",2,15,4.31709338736416,0,0,0,366,105.337078651685
20200320,S92000003,Total,d,25 to 44,"",14,99,6.95384892025691,0,0,0,1852,130.086143437533
20200320,S92000003,Total,d,45 to 64,"",27,168,11.197282792709,1,1,0.0666504928137439,2246,149.697006859669
20200320,S92000003,Total,d,65 to 74,"",16,62,10.7210790247276,2,4,0.691682517724365,922,159.432820335466
20200320,S92000003,Total,d,75 to 84,"",13,65,19.1877387397493,1,6,1.77117588366917,837,247.079035771849
20200320,S92000003,Total,d,85plus,"",8,27,21.2452886605239,1,3,2.3605876289471,486,382.41519588943
20200320,S92000003,Total,d,Total,d,83,447,8.18186810169678,5,14,0.256255376786924,8308,152.069262167554
